,Dates,Country,Confirmed Cases,Deaths,Confirmed Cases (Scaled for purpose of graph)
8673,2020-04-24,Serbia,7483,144,9.613536245104966
8674,2020-04-27,Serbia,8275,162,9.714141384456143
8675,2020-04-30,Serbia,9009,179,9.799126540291642
8676,2020-05-03,Serbia,9464,193,9.848397589009366
8677,2020-05-06,Serbia,9791,203,9.882366058521887
8678,2020-05-09,Serbia,10032,215,9.906682445916724
8679,2020-05-12,Serbia,10243,220,9.92749700737927
8680,2020-05-15,Serbia,10438,225,9.946355455057896
8681,2020-05-18,Serbia,10699,231,9.971052740882557
8682,2020-05-21,Serbia,10919,237,9.991406852670895
8683,2020-05-24,Serbia,11159,238,10.013148808753304
8684,2020-05-27,Serbia,11275,240,10.023490346897383
8685,2020-05-30,Serbia,11381,242,10.032847759771933
8686,2020-06-02,Serbia,11454,245,10.03924147541932
8687,2020-06-05,Serbia,11667,247,10.057666805220432
8688,2020-06-08,Serbia,11896,250,10.077104670466536
8689,2020-06-11,Serbia,12102,252,10.094273189449181
8690,2020-06-14,Serbia,12310,254,10.111314401388217
8691,2020-06-17,Serbia,12522,257,10.128389558459585
8692,2020-06-20,Serbia,12803,260,10.150581979531289
8693,2020-06-23,Serbia,13092,263,10.17290381763959
8694,2020-06-26,Serbia,13565,265,10.208395407011604
8695,2020-06-29,Serbia,14288,274,10.260322484900835
8696,2020-07-02,Serbia,15195,287,10.321868886993615
8697,2020-07-05,Serbia,16131,311,10.381645346998498
8698,2020-07-08,Serbia,17076,341,10.438576429295168
8699,2020-07-11,Serbia,18073,382,10.495321572160968
8700,2020-01-22,Seychelles,0,0,0.0
8701,2020-01-25,Seychelles,0,0,0.0
8702,2020-01-28,Seychelles,0,0,0.0
8703,2020-01-31,Seychelles,0,0,0.0
8704,2020-02-03,Seychelles,0,0,0.0
8705,2020-02-06,Seychelles,0,0,0.0
8706,2020-02-09,Seychelles,0,0,0.0
8707,2020-02-12,Seychelles,0,0,0.0
8708,2020-02-15,Seychelles,0,0,0.0
8709,2020-02-18,Seychelles,0,0,0.0
8710,2020-02-21,Seychelles,0,0,0.0
8711,2020-02-24,Seychelles,0,0,0.0
8712,2020-02-27,Seychelles,0,0,0.0
8713,2020-03-01,Seychelles,0,0,0.0
8714,2020-03-04,Seychelles,0,0,0.0
8715,2020-03-07,Seychelles,0,0,0.0
8716,2020-03-10,Seychelles,0,0,0.0
8717,2020-03-13,Seychelles,0,0,0.0
8718,2020-03-16,Seychelles,3,0,1.8184464592320668
8719,2020-03-19,Seychelles,6,0,2.491779852644912
8720,2020-03-22,Seychelles,7,0,2.644120761058629
8721,2020-03-25,Seychelles,7,0,2.644120761058629
8722,2020-03-28,Seychelles,8,0,2.7764722807237177
8723,2020-03-31,Seychelles,10,0,2.99822295029797
8724,2020-04-03,Seychelles,10,0,2.99822295029797
8725,2020-04-06,Seychelles,11,0,3.093102195050827
8726,2020-04-09,Seychelles,11,0,3.093102195050827
8727,2020-04-12,Seychelles,11,0,3.093102195050827
8728,2020-04-15,Seychelles,11,0,3.093102195050827
8729,2020-04-18,Seychelles,11,0,3.093102195050827
8730,2020-04-21,Seychelles,11,0,3.093102195050827
8731,2020-04-24,Seychelles,11,0,3.093102195050827
8732,2020-04-27,Seychelles,11,0,3.093102195050827
8733,2020-04-30,Seychelles,11,0,3.093102195050827
8734,2020-05-03,Seychelles,11,0,3.093102195050827
8735,2020-05-06,Seychelles,11,0,3.093102195050827
8736,2020-05-09,Seychelles,11,0,3.093102195050827
8737,2020-05-12,Seychelles,11,0,3.093102195050827
8738,2020-05-15,Seychelles,11,0,3.093102195050827
8739,2020-05-18,Seychelles,11,0,3.093102195050827
8740,2020-05-21,Seychelles,11,0,3.093102195050827
8741,2020-05-24,Seychelles,11,0,3.093102195050827
8742,2020-05-27,Seychelles,11,0,3.093102195050827
8743,2020-05-30,Seychelles,11,0,3.093102195050827
8744,2020-06-02,Seychelles,11,0,3.093102195050827
8745,2020-06-05,Seychelles,11,0,3.093102195050827
8746,2020-06-08,Seychelles,11,0,3.093102195050827
8747,2020-06-11,Seychelles,11,0,3.093102195050827
8748,2020-06-14,Seychelles,11,0,3.093102195050827
8749,2020-06-17,Seychelles,11,0,3.093102195050827
8750,2020-06-20,Seychelles,11,0,3.093102195050827
8751,2020-06-23,Seychelles,11,0,3.093102195050827
8752,2020-06-26,Seychelles,11,0,3.093102195050827
8753,2020-06-29,Seychelles,77,0,5.03699476537355
8754,2020-07-02,Seychelles,81,0,5.087634437002271
8755,2020-07-05,Seychelles,81,0,5.087634437002271
8756,2020-07-08,Seychelles,91,0,5.2040368753004
8757,2020-07-11,Seychelles,100,0,5.298342365610589
8758,2020-01-22,Sierra Leone,0,0,0.0
8759,2020-01-25,Sierra Leone,0,0,0.0
8760,2020-01-28,Sierra Leone,0,0,0.0
8761,2020-01-31,Sierra Leone,0,0,0.0
8762,2020-02-03,Sierra Leone,0,0,0.0
8763,2020-02-06,Sierra Leone,0,0,0.0
8764,2020-02-09,Sierra Leone,0,0,0.0
8765,2020-02-12,Sierra Leone,0,0,0.0
8766,2020-02-15,Sierra Leone,0,0,0.0
8767,2020-02-18,Sierra Leone,0,0,0.0
8768,2020-02-21,Sierra Leone,0,0,0.0
8769,2020-02-24,Sierra Leone,0,0,0.0
8770,2020-02-27,Sierra Leone,0,0,0.0
8771,2020-03-01,Sierra Leone,0,0,0.0
8772,2020-03-04,Sierra Leone,0,0,0.0
8773,2020-03-07,Sierra Leone,0,0,0.0
8774,2020-03-10,Sierra Leone,0,0,0.0
8775,2020-03-13,Sierra Leone,0,0,0.0
8776,2020-03-16,Sierra Leone,0,0,0.0
8777,2020-03-19,Sierra Leone,0,0,0.0
8778,2020-03-22,Sierra Leone,0,0,0.0
8779,2020-03-25,Sierra Leone,0,0,0.0
8780,2020-03-28,Sierra Leone,0,0,0.0
8781,2020-03-31,Sierra Leone,1,0,0.881373587019543
8782,2020-04-03,Sierra Leone,2,0,1.4436354751788103
8783,2020-04-06,Sierra Leone,6,0,2.491779852644912
8784,2020-04-09,Sierra Leone,7,0,2.644120761058629
8785,2020-04-12,Sierra Leone,10,0,2.99822295029797
8786,2020-04-15,Sierra Leone,13,0,3.2595725562629214
8787,2020-04-18,Sierra Leone,30,0,4.09462222433053
8788,2020-04-21,Sierra Leone,50,0,4.605270170991424
8789,2020-04-24,Sierra Leone,82,2,5.099903606000664
8790,2020-04-27,Sierra Leone,93,4,5.2257755775357575
8791,2020-04-30,Sierra Leone,124,7,5.5134450048735575
8792,2020-05-03,Sierra Leone,166,8,5.805144041227343
8793,2020-05-06,Sierra Leone,225,14,6.109252520999391
8794,2020-05-09,Sierra Leone,291,18,6.3664733999744785
8795,2020-05-12,Sierra Leone,338,19,6.5161952643345105
8796,2020-05-15,Sierra Leone,447,27,6.795707026366057
8797,2020-05-18,Sierra Leone,519,33,6.945051991847024
8798,2020-05-21,Sierra Leone,585,35,7.064759758304552
8799,2020-05-24,Sierra Leone,707,40,7.254178346607189
8800,2020-05-27,Sierra Leone,782,45,7.355002329919705
8801,2020-05-30,Sierra Leone,852,46,7.44073405178724
8802,2020-06-02,Sierra Leone,896,46,7.491087904938588
8803,2020-06-05,Sierra Leone,929,47,7.527256209047034
8804,2020-06-08,Sierra Leone,1001,49,7.6019022093758215
8805,2020-06-11,Sierra Leone,1085,50,7.682482658898259
8806,2020-06-14,Sierra Leone,1169,51,7.757051324972937
8807,2020-06-17,Sierra Leone,1249,51,7.823245850941792
8808,2020-06-20,Sierra Leone,1309,53,7.870166092371635
8809,2020-06-23,Sierra Leone,1347,55,7.898782494756193
8810,2020-06-26,Sierra Leone,1394,59,7.933079900531773
8811,2020-06-29,Sierra Leone,1450,60,7.972466134880609
8812,2020-07-02,Sierra Leone,1518,60,8.018296247007191
8813,2020-07-05,Sierra Leone,1542,62,8.033982839824
8814,2020-07-08,Sierra Leone,1584,63,8.060855852573368
8815,2020-07-11,Sierra Leone,1618,63,8.082093373673883
8816,2020-01-22,Singapore,0,0,0.0
8817,2020-01-25,Singapore,3,0,1.8184464592320668
8818,2020-01-28,Singapore,7,0,2.644120761058629
8819,2020-01-31,Singapore,13,0,3.2595725562629214
8820,2020-02-03,Singapore,18,0,3.584289651861328
8821,2020-02-06,Singapore,28,0,4.025670415869822
8822,2020-02-09,Singapore,40,0,4.382182848065498
8823,2020-02-12,Singapore,50,0,4.605270170991424
8824,2020-02-15,Singapore,72,0,4.969861521396496
8825,2020-02-18,Singapore,81,0,5.087634437002271
8826,2020-02-21,Singapore,85,0,5.135833037330569
8827,2020-02-24,Singapore,89,0,5.181815110469487
8828,2020-02-27,Singapore,93,0,5.2257755775357575
8829,2020-03-01,Singapore,106,0,5.356608523840462
8830,2020-03-04,Singapore,110,0,5.3936482068690905
8831,2020-03-07,Singapore,138,0,5.6204139929528845
8832,2020-03-10,Singapore,160,0,5.768330761275724
8833,2020-03-13,Singapore,200,0,5.991470797049389
8834,2020-03-16,Singapore,243,0,6.186212857645559
8835,2020-03-19,Singapore,345,0,6.536693697983764
8836,2020-03-22,Singapore,455,2,6.813445807092333
8837,2020-03-25,Singapore,631,2,7.140453670987276
8838,2020-03-28,Singapore,802,2,7.380256177105408
8839,2020-03-31,Singapore,926,3,7.5240217067593465
8840,2020-04-03,Singapore,1114,5,7.708859802498206
8841,2020-04-06,Singapore,1375,6,7.919356322891995
8842,2020-04-09,Singapore,1910,6,8.248005770129437
8843,2020-04-12,Singapore,2532,8,8.52991200281934
8844,2020-04-15,Singapore,3699,10,8.908964990663778
8845,2020-04-18,Singapore,5992,11,9.39132771272
8846,2020-04-21,Singapore,9125,11,9.811920362013076
8847,2020-04-24,Singapore,12075,12,10.092039660795331
8848,2020-04-27,Singapore,14423,14,10.269726615345245
8849,2020-04-30,Singapore,16169,15,10.383998289256015
8850,2020-05-03,Singapore,18205,18,10.502598741923805
8851,2020-05-06,Singapore,20198,20,10.606486049759253
8852,2020-05-09,Singapore,22460,20,10.712638409347967
8853,2020-05-12,Singapore,24671,21,10.806530924735393
8854,2020-05-15,Singapore,26891,21,10.892694118023028
8855,2020-05-18,Singapore,28343,22,10.945282545958626
8856,2020-05-21,Singapore,29812,23,10.995813456842821
8857,2020-05-24,Singapore,31616,23,11.054565781357647
8858,2020-05-27,Singapore,32876,23,11.09364536805964
8859,2020-05-30,Singapore,34366,23,11.137970163278316
8860,2020-06-02,Singapore,35836,24,11.179855434472085
8861,2020-06-05,Singapore,37183,24,11.216754127303284
8862,2020-06-08,Singapore,38296,25,11.246247911802755
8863,2020-06-11,Singapore,39387,25,11.274338272323316
8864,2020-06-14,Singapore,40604,26,11.304769043615902
8865,2020-06-17,Singapore,41216,26,11.319728990171138
8866,2020-06-20,Singapore,41833,26,11.334587961429433
8867,2020-06-23,Singapore,42432,26,11.348805254244333
8868,2020-06-26,Singapore,42955,26,11.361055515767594
8869,2020-06-29,Singapore,43661,26,11.37735771479292
8870,2020-07-02,Singapore,44310,26,11.392112844880812
8871,2020-07-05,Singapore,44800,26,11.403110599087583
8872,2020-07-08,Singapore,45298,26,11.41416534106789
8873,2020-07-11,Singapore,45783,26,11.4248153028382
8874,2020-01-22,Slovakia,0,0,0.0
8875,2020-01-25,Slovakia,0,0,0.0
8876,2020-01-28,Slovakia,0,0,0.0
8877,2020-01-31,Slovakia,0,0,0.0
8878,2020-02-03,Slovakia,0,0,0.0
8879,2020-02-06,Slovakia,0,0,0.0
8880,2020-02-09,Slovakia,0,0,0.0
8881,2020-02-12,Slovakia,0,0,0.0
8882,2020-02-15,Slovakia,0,0,0.0
8883,2020-02-18,Slovakia,0,0,0.0
8884,2020-02-21,Slovakia,0,0,0.0
8885,2020-02-24,Slovakia,0,0,0.0
8886,2020-02-27,Slovakia,0,0,0.0
8887,2020-03-01,Slovakia,0,0,0.0
8888,2020-03-04,Slovakia,0,0,0.0
8889,2020-03-07,Slovakia,1,0,0.881373587019543
8890,2020-03-10,Slovakia,7,0,2.644120761058629
8891,2020-03-13,Slovakia,32,0,4.15912713462618
8892,2020-03-16,Slovakia,63,0,4.836344889159275
8893,2020-03-19,Slovakia,123,1,5.505348060078276
8894,2020-03-22,Slovakia,185,0,5.9135103101601345
8895,2020-03-25,Slovakia,216,0,6.06843094656867
8896,2020-03-28,Slovakia,292,0,6.369903914885138
8897,2020-03-31,Slovakia,363,0,6.587551912078995
8898,2020-04-03,Slovakia,450,1,6.802395997889926
8899,2020-04-06,Slovakia,534,2,6.973543896232084
8900,2020-04-09,Slovakia,701,2,7.245655576343621
8901,2020-04-12,Slovakia,742,2,7.302496877806833
8902,2020-04-15,Slovakia,863,6,7.453562207317756
8903,2020-04-18,Slovakia,1089,11,7.686162514299461
8904,2020-04-21,Slovakia,1199,14,7.7823905094882395
8905,2020-04-24,Slovakia,1360,17,7.908387294454376
8906,2020-04-27,Slovakia,1381,18,7.923710465054107
8907,2020-04-30,Slovakia,1396,23,7.934513592165257
8908,2020-05-03,Slovakia,1408,24,7.943072843383604
8909,2020-05-06,Slovakia,1429,25,7.9578774809163235
8910,2020-05-09,Slovakia,1455,26,7.975908478255762
8911,2020-05-12,Slovakia,1465,27,7.982757818494686
8912,2020-05-15,Slovakia,1480,27,7.9929446614524915
8913,2020-05-18,Slovakia,1495,28,8.003028778240285
8914,2020-05-21,Slovakia,1502,28,8.007700123699413
8915,2020-05-24,Slovakia,1509,28,8.012349749117458
8916,2020-05-27,Slovakia,1515,28,8.01631800742518
8917,2020-05-30,Slovakia,1521,28,8.020270580883356
8918,2020-06-02,Slovakia,1522,28,8.020927826903737
8919,2020-06-05,Slovakia,1526,28,8.023552499761472
8920,2020-06-08,Slovakia,1530,28,8.02617030174294
8921,2020-06-11,Slovakia,1541,28,8.033334121157342
8922,2020-06-14,Slovakia,1548,28,8.037866339036933
8923,2020-06-17,Slovakia,1561,28,8.046229203672253
8924,2020-06-20,Slovakia,1586,28,8.062117682142652
8925,2020-06-23,Slovakia,1589,28,8.064007446109645
8926,2020-06-26,Slovakia,1643,28,8.097426391208693
8927,2020-06-29,Slovakia,1665,28,8.110727673154747
8928,2020-07-02,Slovakia,1700,28,8.131530797109432
8929,2020-07-05,Slovakia,1764,28,8.168486497468711
8930,2020-07-08,Slovakia,1798,28,8.18757747292375
8931,2020-07-11,Slovakia,1893,28,8.23906540153445
8932,2020-01-22,Slovenia,0,0,0.0
8933,2020-01-25,Slovenia,0,0,0.0
8934,2020-01-28,Slovenia,0,0,0.0
8935,2020-01-31,Slovenia,0,0,0.0
8936,2020-02-03,Slovenia,0,0,0.0
8937,2020-02-06,Slovenia,0,0,0.0
8938,2020-02-09,Slovenia,0,0,0.0
8939,2020-02-12,Slovenia,0,0,0.0
8940,2020-02-15,Slovenia,0,0,0.0
8941,2020-02-18,Slovenia,0,0,0.0
8942,2020-02-21,Slovenia,0,0,0.0
8943,2020-02-24,Slovenia,0,0,0.0
8944,2020-02-27,Slovenia,0,0,0.0
8945,2020-03-01,Slovenia,0,0,0.0
8946,2020-03-04,Slovenia,0,0,0.0
8947,2020-03-07,Slovenia,7,0,2.644120761058629
8948,2020-03-10,Slovenia,31,0,4.1273944292716545
8949,2020-03-13,Slovenia,141,0,5.641919645521111
8950,2020-03-16,Slovenia,253,1,6.226540574965345
8951,2020-03-19,Slovenia,286,1,6.349142047749961
8952,2020-03-22,Slovenia,414,2,6.719014612992538
8953,2020-03-25,Slovenia,528,5,6.962244361016608
8954,2020-03-28,Slovenia,684,9,7.221105632534518
8955,2020-03-31,Slovenia,802,15,7.380256177105408
8956,2020-04-03,Slovenia,934,20,7.532623905368914
8957,2020-04-06,Slovenia,1021,30,7.621685238546251
8958,2020-04-09,Slovenia,1124,43,7.717796408896022
8959,2020-04-12,Slovenia,1205,53,7.787382198658
8960,2020-04-15,Slovenia,1248,61,7.822444890002511
8961,2020-04-18,Slovenia,1317,70,7.876259026437865
8962,2020-04-21,Slovenia,1344,77,7.896552840044726
8963,2020-04-24,Slovenia,1373,80,7.917900718944809
8964,2020-04-27,Slovenia,1402,83,7.938802375341825
8965,2020-04-30,Slovenia,1429,91,7.9578774809163235
8966,2020-05-03,Slovenia,1439,96,7.9648510081781865
8967,2020-05-06,Slovenia,1448,99,7.971085872740346
8968,2020-05-09,Slovenia,1454,101,7.975220956906124
8969,2020-05-12,Slovenia,1461,102,7.9800237094329205
8970,2020-05-15,Slovenia,1465,103,7.982757818494686
8971,2020-05-18,Slovenia,1466,104,7.9834401793312555
8972,2020-05-21,Slovenia,1468,106,7.9848035057423745
8973,2020-05-24,Slovenia,1468,107,7.9848035057423745
8974,2020-05-27,Slovenia,1471,108,7.986845016696654
8975,2020-05-30,Slovenia,1473,108,7.988203712244318
8976,2020-06-02,Slovenia,1475,109,7.989560564243354
8977,2020-06-05,Slovenia,1479,109,7.992268757559522
8978,2020-06-08,Slovenia,1485,109,7.996317345163843
8979,2020-06-11,Slovenia,1488,109,7.998335508863415
8980,2020-06-14,Slovenia,1495,109,8.003028778240285
8981,2020-06-17,Slovenia,1503,109,8.008365680980898
8982,2020-06-20,Slovenia,1519,109,8.018954791504589
8983,2020-06-23,Slovenia,1534,109,8.02878126872743
8984,2020-06-26,Slovenia,1558,109,8.044305509983005
8985,2020-06-29,Slovenia,1585,111,8.061486966384692
8986,2020-07-02,Slovenia,1634,111,8.091933549614382
8987,2020-07-05,Slovenia,1700,111,8.131530797109432
8988,2020-07-08,Slovenia,1763,111,8.167919443391012
8989,2020-07-11,Slovenia,1827,111,8.203577811834684
8990,2020-01-22,Somalia,0,0,0.0
8991,2020-01-25,Somalia,0,0,0.0
8992,2020-01-28,Somalia,0,0,0.0
8993,2020-01-31,Somalia,0,0,0.0
8994,2020-02-03,Somalia,0,0,0.0
8995,2020-02-06,Somalia,0,0,0.0
8996,2020-02-09,Somalia,0,0,0.0
8997,2020-02-12,Somalia,0,0,0.0
8998,2020-02-15,Somalia,0,0,0.0
8999,2020-02-18,Somalia,0,0,0.0
9000,2020-02-21,Somalia,0,0,0.0
9001,2020-02-24,Somalia,0,0,0.0
9002,2020-02-27,Somalia,0,0,0.0
9003,2020-03-01,Somalia,0,0,0.0
9004,2020-03-04,Somalia,0,0,0.0
9005,2020-03-07,Somalia,0,0,0.0
9006,2020-03-10,Somalia,0,0,0.0
9007,2020-03-13,Somalia,0,0,0.0
9008,2020-03-16,Somalia,1,0,0.881373587019543
9009,2020-03-19,Somalia,1,0,0.881373587019543
9010,2020-03-22,Somalia,1,0,0.881373587019543
9011,2020-03-25,Somalia,1,0,0.881373587019543
9012,2020-03-28,Somalia,3,0,1.8184464592320668
9013,2020-03-31,Somalia,5,0,2.3124383412727525
9014,2020-04-03,Somalia,7,0,2.644120761058629
9015,2020-04-06,Somalia,7,0,2.644120761058629
9016,2020-04-09,Somalia,12,1,3.179785437699879
9017,2020-04-12,Somalia,25,1,3.9124227656412556
9018,2020-04-15,Somalia,80,5,5.0752128754452075
9019,2020-04-18,Somalia,135,7,5.598435676137257
9020,2020-04-21,Somalia,286,8,6.349142047749961
9021,2020-04-24,Somalia,328,16,6.486163112701605
9022,2020-04-27,Somalia,480,26,6.86693436952956
9023,2020-04-30,Somalia,601,28,7.0917428072298385
9024,2020-05-03,Somalia,722,32,7.275172799037451
9025,2020-05-06,Somalia,873,39,7.465083064427843
9026,2020-05-09,Somalia,997,48,7.597898202028466
9027,2020-05-12,Somalia,1170,52,7.757906390980085
9028,2020-05-15,Somalia,1284,53,7.850882816448485
9029,2020-05-18,Somalia,1455,57,7.975908478255762
9030,2020-05-21,Somalia,1594,61,8.067149138302904
9031,2020-05-24,Somalia,1594,61,8.067149138302904
9032,2020-05-27,Somalia,1731,67,8.149601819170684
9033,2020-05-30,Somalia,1916,73,8.251142207191041
9034,2020-06-02,Somalia,2089,79,8.337587999404436
9035,2020-06-05,Somalia,2204,79,8.39117640229832
9036,2020-06-08,Somalia,2368,84,8.46294822114759
9037,2020-06-11,Somalia,2513,85,8.522379757690757
9038,2020-06-14,Somalia,2618,88,8.563313163505244
9039,2020-06-17,Somalia,2696,88,8.592671686987531
9040,2020-06-20,Somalia,2755,88,8.614319935084927
9041,2020-06-23,Somalia,2812,90,8.634798465106678
9042,2020-06-26,Somalia,2878,90,8.657998098189982
9043,2020-06-29,Somalia,2904,90,8.666991586149312
9044,2020-07-02,Somalia,2944,90,8.680671689253304
9045,2020-07-05,Somalia,2997,92,8.698514275710025
9046,2020-07-08,Somalia,3028,92,8.708804822383712
9047,2020-07-11,Somalia,3051,92,8.716371892133497
9048,2020-01-22,South Africa,0,0,0.0
9049,2020-01-25,South Africa,0,0,0.0
9050,2020-01-28,South Africa,0,0,0.0
9051,2020-01-31,South Africa,0,0,0.0
9052,2020-02-03,South Africa,0,0,0.0
9053,2020-02-06,South Africa,0,0,0.0
9054,2020-02-09,South Africa,0,0,0.0
9055,2020-02-12,South Africa,0,0,0.0
9056,2020-02-15,South Africa,0,0,0.0
9057,2020-02-18,South Africa,0,0,0.0
9058,2020-02-21,South Africa,0,0,0.0
9059,2020-02-24,South Africa,0,0,0.0
9060,2020-02-27,South Africa,0,0,0.0
9061,2020-03-01,South Africa,0,0,0.0
9062,2020-03-04,South Africa,0,0,0.0
9063,2020-03-07,South Africa,1,0,0.881373587019543
9064,2020-03-10,South Africa,7,0,2.644120761058629
9065,2020-03-13,South Africa,24,0,3.8716347563877314
9066,2020-03-16,South Africa,62,0,4.8203465956817455
9067,2020-03-19,South Africa,150,0,5.703793585582131
9068,2020-03-22,South Africa,274,0,6.306278616890357
9069,2020-03-25,South Africa,709,0,7.257003204425001
9070,2020-03-28,South Africa,1187,1,7.772331752604272
9071,2020-03-31,South Africa,1353,5,7.90322694529728
9072,2020-04-03,South Africa,1505,9,8.009695468116961
9073,2020-04-06,South Africa,1686,12,8.123261407069512
9074,2020-04-09,South Africa,1934,18,8.260492923411736
9075,2020-04-12,South Africa,2173,25,8.377011213760834
9076,2020-04-15,South Africa,2506,34,8.519590355824645
9077,2020-04-18,South Africa,3034,52,8.710784367627115
9078,2020-04-21,South Africa,3465,58,8.84361511300648
9079,2020-04-24,South Africa,4220,79,9.040737601628322
9080,2020-04-27,South Africa,4793,90,9.168058990601988
9081,2020-04-30,South Africa,5647,103,9.332026898072572
9082,2020-05-03,South Africa,6783,131,9.515321946939734
9083,2020-05-06,South Africa,7808,153,9.656051312753597
9084,2020-05-09,South Africa,9420,186,9.843737550947687
9085,2020-05-12,South Africa,11350,206,10.03012020541015
9086,2020-05-15,South Africa,13524,247,10.2053683457546
9087,2020-05-18,South Africa,16433,286,10.400193968667011
9088,2020-05-21,South Africa,19137,369,10.55252609415265
9089,2020-05-24,South Africa,22583,429,10.718099870867453
9090,2020-05-27,South Africa,25937,552,10.85657298061038
9091,2020-05-30,South Africa,30967,643,11.03382458115918
9092,2020-06-02,South Africa,35812,755,11.179185492508925
9093,2020-06-05,South Africa,43434,908,11.372145004213662
9094,2020-06-08,South Africa,50879,1080,11.53035272438933
9095,2020-06-11,South Africa,58568,1284,11.671090931959306
9096,2020-06-14,South Africa,70038,1480,11.849940411491628
9097,2020-06-17,South Africa,80412,1674,11.98806587835978
9098,2020-06-20,South Africa,92681,1877,12.130065948891568
9099,2020-06-23,South Africa,106108,2102,12.26535990290725
9100,2020-06-26,South Africa,124590,2340,12.42593080586896
9101,2020-06-29,South Africa,144264,2529,12.572547413959064
9102,2020-07-02,South Africa,168061,2844,12.725229468289164
9103,2020-07-05,South Africa,196750,3199,12.882836346846053
9104,2020-07-08,South Africa,224665,3602,13.01551286336609
9105,2020-07-11,South Africa,264184,3971,13.177548289618366
9106,2020-01-22,South Sudan,0,0,0.0
9107,2020-01-25,South Sudan,0,0,0.0
9108,2020-01-28,South Sudan,0,0,0.0
9109,2020-01-31,South Sudan,0,0,0.0
9110,2020-02-03,South Sudan,0,0,0.0
9111,2020-02-06,South Sudan,0,0,0.0
9112,2020-02-09,South Sudan,0,0,0.0
9113,2020-02-12,South Sudan,0,0,0.0
9114,2020-02-15,South Sudan,0,0,0.0
9115,2020-02-18,South Sudan,0,0,0.0
9116,2020-02-21,South Sudan,0,0,0.0
9117,2020-02-24,South Sudan,0,0,0.0
9118,2020-02-27,South Sudan,0,0,0.0
9119,2020-03-01,South Sudan,0,0,0.0
9120,2020-03-04,South Sudan,0,0,0.0
9121,2020-03-07,South Sudan,0,0,0.0
9122,2020-03-10,South Sudan,0,0,0.0
9123,2020-03-13,South Sudan,0,0,0.0
9124,2020-03-16,South Sudan,0,0,0.0
9125,2020-03-19,South Sudan,0,0,0.0
9126,2020-03-22,South Sudan,0,0,0.0
9127,2020-03-25,South Sudan,0,0,0.0
9128,2020-03-28,South Sudan,0,0,0.0
9129,2020-03-31,South Sudan,0,0,0.0
9130,2020-04-03,South Sudan,0,0,0.0
9131,2020-04-06,South Sudan,1,0,0.881373587019543
9132,2020-04-09,South Sudan,3,0,1.8184464592320668
9133,2020-04-12,South Sudan,4,0,2.0947125472611012
9134,2020-04-15,South Sudan,4,0,2.0947125472611012
9135,2020-04-18,South Sudan,4,0,2.0947125472611012
9136,2020-04-21,South Sudan,4,0,2.0947125472611012
9137,2020-04-24,South Sudan,5,0,2.3124383412727525
9138,2020-04-27,South Sudan,6,0,2.491779852644912
9139,2020-04-30,South Sudan,35,0,4.248699261236361
9140,2020-05-03,South Sudan,46,0,4.521906703564322
9141,2020-05-06,South Sudan,58,0,4.753664499113497
9142,2020-05-09,South Sudan,120,0,5.480656284001007
9143,2020-05-12,South Sudan,194,0,5.961011982133345
9144,2020-05-15,South Sudan,236,4,6.15698347420802
9145,2020-05-18,South Sudan,290,4,6.363031076178816
9146,2020-05-21,South Sudan,481,4,6.869015531226366
9147,2020-05-24,South Sudan,655,8,7.177782998911312
9148,2020-05-27,South Sudan,994,10,7.594884640243641
9149,2020-05-30,South Sudan,994,10,7.594884640243641
9150,2020-06-02,South Sudan,994,10,7.594884640243641
9151,2020-06-05,South Sudan,994,10,7.594884640243641
9152,2020-06-08,South Sudan,1604,19,8.073403066156185
9153,2020-06-11,South Sudan,1670,24,8.113726175611811
9154,2020-06-14,South Sudan,1693,27,8.12740464991508
9155,2020-06-17,South Sudan,1813,31,8.1958854673727
9156,2020-06-20,South Sudan,1882,34,8.23323757128837
9157,2020-06-23,South Sudan,1930,36,8.258422529574766
9158,2020-06-26,South Sudan,1942,36,8.264620895700222
9159,2020-06-29,South Sudan,1989,36,8.288534522607126
9160,2020-07-02,South Sudan,2021,38,8.304494959171446
9161,2020-07-05,South Sudan,2021,38,8.304494959171446
9162,2020-07-08,South Sudan,2021,38,8.304494959171446
9163,2020-07-11,South Sudan,2021,38,8.304494959171446
9164,2020-01-22,Spain,0,0,0.0
9165,2020-01-25,Spain,0,0,0.0
9166,2020-01-28,Spain,0,0,0.0
9167,2020-01-31,Spain,0,0,0.0
9168,2020-02-03,Spain,1,0,0.881373587019543
9169,2020-02-06,Spain,1,0,0.881373587019543
9170,2020-02-09,Spain,2,0,1.4436354751788103
9171,2020-02-12,Spain,2,0,1.4436354751788103
9172,2020-02-15,Spain,2,0,1.4436354751788103
9173,2020-02-18,Spain,2,0,1.4436354751788103
9174,2020-02-21,Spain,2,0,1.4436354751788103
9175,2020-02-24,Spain,2,0,1.4436354751788103
9176,2020-02-27,Spain,15,0,3.4023066454805946
9177,2020-03-01,Spain,84,0,5.123999408359393
9178,2020-03-04,Spain,222,2,6.0958296350338355
9179,2020-03-07,Spain,500,10,6.907756278980637
9180,2020-03-10,Spain,1695,35,8.128585287390782
9181,2020-03-13,Spain,5232,133,9.255696082829791
9182,2020-03-16,Spain,9942,342,9.897670669743817
9183,2020-03-19,Spain,17963,830,10.489216547103569
9184,2020-03-22,Spain,28768,1772,10.96016611813337
